2024-04-16 11:10:43.739983 connection.mysql_connection [INFO] =================================================
2024-04-16 11:10:43.741383 connection.mysql_connection [INFO] our db_config:
2024-04-16 11:10:43.742272 connection.mysql_connection [INFO] host: 20.205.24.18
2024-04-16 11:10:43.743048 connection.mysql_connection [INFO] port: 3306
2024-04-16 11:10:43.743959 connection.mysql_connection [INFO] user: eco
2024-04-16 11:10:43.744856 connection.mysql_connection [INFO] password: ECO4ever
2024-04-16 11:10:43.745780 connection.mysql_connection [INFO] autocommit: True
2024-04-16 11:10:43.746561 connection.mysql_connection [INFO] dictionary mode: False
2024-04-16 11:10:43.748842 connection.mysql_connection [INFO] =================================================
2024-04-16 11:10:45.200758 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00001', 'Orimulsion', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '1, 55, 109')
2024-04-16 11:19:07.105764 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00041', 'Other kerosene', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '7, 61, 115')
2024-04-16 11:19:07.263153 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00042', 'Other kerosene', 'Liquid Basis', '0.8', '0.8', '0.8', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '7, 61, 115')
2024-04-16 11:19:07.402615 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00043', 'Shale oil', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '8, 62, 116')
2024-04-16 11:19:07.528447 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00044', 'Shale oil', 'Energy Basis', '73300', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '8, 62, 116')
2024-04-16 11:19:07.660395 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00045', 'Shale oil', 'Mass basis', '2792.73', '0.381', '0.02286', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '8, 62, 116')
2024-04-16 11:19:07.776514 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00046', 'Shale oil', 'Liquid Basis', '2.79273', '0.000381', '2.286e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '8, 62, 116')
2024-04-16 11:19:07.895941 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00047', 'Shale oil', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '8, 62, 116')
2024-04-16 11:19:08.018546 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00048', 'Shale oil', 'Liquid Basis', '1', '1', '1', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '8, 62, 116')
2024-04-16 11:19:08.154207 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00049', 'Gas/Diesel oil', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:19:08.284006 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00050', 'Gas/Diesel oil', 'Energy Basis', '74100', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:19:08.398400 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00051', 'Gas/Diesel oil', 'Mass basis', '3186.3', '0.43', '0.0258', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:19:08.530221 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00052', 'Gas/Diesel oil', 'Liquid Basis', '2.676492', '0.0003612', '2.1672e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:19:08.699285 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00053', 'Gas/Diesel oil', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:19:08.824655 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00054', 'Gas/Diesel oil', 'Liquid Basis', '0.84', '0.84', '0.84', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:19:08.946467 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00055', 'Residual fuel oil', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:19:09.083891 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00056', 'Residual fuel oil', 'Energy Basis', '77400', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:19:09.198913 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00057', 'Residual fuel oil', 'Mass basis', '3126.96', '0.404', '0.02424', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:19:09.320681 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00058', 'Residual fuel oil', 'Liquid Basis', '2.9393423999999997', '0.00037976', '2.2785599999999997e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:19:09.444961 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00059', 'Residual fuel oil', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:19:09.559978 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00060', 'Residual fuel oil', 'Liquid Basis', '0.94', '0.94', '0.94', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:19:09.677737 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00061', 'Liquified Petroleum Gases', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:19:09.793692 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00062', 'Liquified Petroleum Gases', 'Energy Basis', '63100', '5', '0.1', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:19:09.911345 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00063', 'Liquified Petroleum Gases', 'Mass basis', '2984.63', '0.2365', '0.00473', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:19:10.027438 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00064', 'Liquified Petroleum Gases', 'Liquid Basis', '1.6117002000000002', '0.00012770999999999998', '2.5542e-06', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:19:10.151015 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00065', 'Liquified Petroleum Gases', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:19:10.282820 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00066', 'Liquified Petroleum Gases', 'Liquid Basis', '0.54', '0.54', '0.54', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:19:10.399099 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00067', 'Ethane', 'Gas basis', '3.715711999999999', '0.0003016', '6.032e-06', 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:19:10.546684 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00068', 'Ethane', 'Energy Basis', '61600', '5', '0.1', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:19:10.657871 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00069', 'Ethane', 'Mass basis', '2858.24', '0.232', '0.00464', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:19:10.775613 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00070', 'Ethane', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:19:10.889707 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00071', 'Ethane', 'Fuel density information Of gases', '1.3', '1.3', '1.3', 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:19:11.007804 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00072', 'Ethane', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:19:11.123896 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00073', 'Naphtha', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:19:11.241799 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00074', 'Naphtha', 'Energy Basis', '73300', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:19:11.354924 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00075', 'Naphtha', 'Mass basis', '3261.85', '0.445', '0.0267', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:19:11.484917 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00076', 'Naphtha', 'Liquid Basis', '2.5116245', '0.00034265', '2.0559e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:19:11.603348 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00077', 'Naphtha', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:19:11.718936 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00078', 'Naphtha', 'Liquid Basis', '0.77', '0.77', '0.77', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:19:11.867998 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00079', 'Bitumen', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:19:11.980701 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00080', 'Bitumen', 'Energy Basis', '80700', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:19:12.105809 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00081', 'Bitumen', 'Mass basis', '3244.14', '0.402', '0.024120000000000003', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:19:12.233614 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00082', 'Bitumen', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:19:12.355352 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00083', 'Bitumen', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:19:12.515887 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00084', 'Bitumen', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:19:12.632196 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00085', 'Lubricants', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:19:12.761019 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00086', 'Lubricants', 'Energy Basis', '73300', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:19:12.896111 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00087', 'Lubricants', 'Mass basis', '2946.66', '0.402', '0.024120000000000003', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:19:13.012332 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00088', 'Lubricants', 'Liquid Basis', '2.94666', '0.000402', '2.4120000000000003e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:19:13.133171 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00089', 'Lubricants', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:19:13.265972 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00090', 'Lubricants', 'Liquid Basis', '1', '1', '1', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:19:13.383001 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00091', 'Petroleum coke', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:19:13.522783 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00092', 'Petroleum coke', 'Energy Basis', '97500', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
